time;id;text;sentiment
2020-03-15 22:46:51;1239322195857473537;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 22:35:20;1239319295177318400;@justinfury2b Mind sending us a DM with your name, email address, and phone number? https://t.co/PQtSXiQxeo;0
2020-03-15 22:35:14;1239319272557551618;@mrotzie That’s great. We’re on isolation and @pizzahut refused to deliver a prepaid food order leave the pizza on the step.;1
2020-03-15 22:34:20;1239319043904946176;Hey @dominos @pizzahut @PapaJohns I have a wonderful idea for ya.. Now that schooles are closed and families with k… https://t.co/ReGAmpgvHE;1
2020-03-15 22:27:14;1239317260570935297;@pizzahut No, it's about a 20 minute drive and I didn't want to drive back. Should I call them anyway?;0
2020-03-15 22:25:19;1239316774212055042;Hey @pizzahut isn’t it discrimination to refuse to serve us if we follow public health guidelines? You refused us d… https://t.co/E7L6UJbYMy;0
2020-03-15 22:24:20;1239316527909765120;@justinfury2b Oh no! Did you let your store know about this?;0
2020-03-15 22:21:45;1239315880418435073;@pizzahut I see you brought dippers back but don’t offer buffalo as a sauce... why? Buffalo is far superior to barbecue. 🤷🏻‍♀️;1
2020-03-15 22:17:29;1239314806512988167;We need y'all to stay open so those of us not hoarding and screwing people over by purchasing EVERYTHING can get so… https://t.co/qKM0ToY4ow;0
2020-03-15 22:17:21;1239314770014220288;I'm at @PizzaHut in San Antonio, TX https://t.co/dkVhxTyB5R;0
2020-03-15 22:16:23;1239314527151443971;The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaH… https://t.co/nEckrTSWyP;0
2020-03-15 22:15:50;1239314391079813120;RT @GennaBain: Who’s coming over for dinner? I got a PS4 Pro and @pizzahut. 🍕🎮 https://t.co/wSXsb8lvIR;0
2020-03-15 22:15:08;1239314213690060800;RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…;0
2020-03-15 22:11:47;1239313368697245696;@pizzahut we ordered and paid for a stuffed crust meat lovers from Granbury, TX, but when we got it home and opened… https://t.co/lxvfD71P8R;0
2020-03-15 22:08:53;1239312640968704000;@pizzahut @Ticia_blogs @pizzahutdeliver That’s par for the course! I used the app to order Pizza Hut but the app qu… https://t.co/gQIphPDDyR;0
2020-03-15 22:04:54;1239311638550978560;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 22:04:01;1239311415468490752;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 22:03:15;1239311222375399429;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 22:01:37;1239310813841764352;I'm at @PizzaHut in Chardon, OH https://t.co/59xxPMTl6C;0
2020-03-15 22:01:12;1239310706748555264;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 22:01:11;1239310701103067136;Best generation;1
2020-03-15 22:00:58;1239310649446055936;@2realNini @pizzahut Damn bruh;0
2020-03-15 21:59:29;1239310273300910081;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:55:56;1239309382606901248;Stores empty of food now we gotta depend on the #pizzahut guy not to get over whelmed only in #Ohio I swear 😂 https://t.co/xWhCiZirZh;-1
2020-03-15 21:55:12;1239309198795534336;@pizzahut in times when food services are hurting you are turning away business. If delivery is ordered and paid by… https://t.co/JCKvihIyi9;0
2020-03-15 21:52:12;1239308443829202944;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:51:09;1239308179273658368;@pizzahut @littlecaesars @PapaJohns @dominos ... thinking of waiving delivery fees to people who order delivery to… https://t.co/d6o5WyqsvD;0
2020-03-15 21:50:37;1239308041771552768;@morgan_murphy Every night @Starbucks @pizzahut @McDonalds and many other restaurants throw away perfectly good foo… https://t.co/RGTIubsPKT;1
2020-03-15 21:46:07;1239306912962936833;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:44:41;1239306552504442882;@Eugene_T_Erlikh @dabeantot @lboogie_127 @pizzahut No most do, i was referring to the communications that @lboogie_127 referred to.;-1
2020-03-15 21:42:41;1239306048013570051;How a little country of El Salvador led by @nayibbukele is defeating the giant of #coronavirus.  And how those supp… https://t.co/Bn2nSmCHOx;-1
2020-03-15 21:42:15;1239305939666132992;@TRBillDogtie @dabeantot @lboogie_127 @pizzahut What, employees just don't wash their hands? That's gross. People should know better.;1
2020-03-15 21:41:16;1239305690306555906;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:40:49;1239305575999078400;"@pizzahut lets getem going, a fresh delivery's calms the mind though these hard times
@CNBC @NBCNews @CNN @cnnbrk https://t.co/p1TpDmjTLa";1
2020-03-15 21:39:44;1239305304598339589;@progressive_va @BCAppelbaum @SheWhoRises @McDonalds @Walmart @kroger @SUBWAY @BurgerKing @pizzahut @Target… https://t.co/zdaMXilLKS;0
2020-03-15 21:39:38;1239305279109357568;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:38:38;1239305029900591104;@Breezykrisss This doesn't look right at all! Please send us your full name, phone number, email address, and the s… https://t.co/vm9qrmZbJj;1
2020-03-15 21:37:03;1239304631559180289;"@pizzahut where the promo codes @
                           🥺
                        👉🏼👈🏼
                        👟🧦";0
2020-03-15 21:36:42;1239304539557081088;@pizzahut I am now going to attempt to out- pizza the hut.;0
2020-03-15 21:33:48;1239303811262484481;There is no photo  or words to describe how huge the #BIGDIPPER from @pizzahut is!!!! https://t.co/stdnxPDYqH;1
2020-03-15 21:31:40;1239303273221324807;@pizzahut That a good looking 1 topping pizza.  This is my 3 topping pizza https://t.co/9q3sGPkMRH;1
2020-03-15 21:27:50;1239302309521305600;In @pizzahut and a large group of kids ran in, chucked the salad bar every where, knicked a load of food and pizzas… https://t.co/NqgQXfiypD;1
2020-03-15 21:27:14;1239302159323234304;Remember when @pizzahut had Cinnastix? Gawd those were good.;1
2020-03-15 21:24:24;1239301446052413440;@GlitRNStudz Thanks for reaching out! We'd like to look into this for you. Mind sending us your full name, phone nu… https://t.co/D7Im8Qbppm;1
2020-03-15 21:22:39;1239301005956780032;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:22:39;1239301004631343105;@pizzahut sends email that you can request to have your delivery at door so we did that, they still knocked and mad… https://t.co/oTeHujjffp;-1
2020-03-15 21:21:45;1239300777602138116;The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaH… https://t.co/uaTaFJ3ufh;0
2020-03-15 21:20:29;1239300462089842688;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:20:27;1239300450899447813;RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…;0
2020-03-15 21:19:51;1239300302530019329;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:19:12;1239300138453143559;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:17:47;1239299779567345664;"@pizzahut WTF I just place a $92 order of which $10 was in “service fee &amp; delivery fee” and y’all can’t give me nap… https://t.co/Mhw9HYCWkU";-1
2020-03-15 21:17:11;1239299628668870657;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:15:36;1239299232550596608;RT @GreenLibDems: McDonald’s ignores children’s questions over chicken welfare whilst @kfc and @pizzahut have signed up to the #BetterChick…;-1
2020-03-15 21:13:14;1239298633977212932;@frugal_and_free @pizzahut Id like to place a five dollar wager on this.;1
2020-03-15 21:11:25;1239298179746545666;@pizzahut Can u make a baby a topping?;0
2020-03-15 21:11:06;1239298100973301760;@pizzahut Including baby’s they tast yum;0
2020-03-15 21:11:01;1239298078663983104;@pizzahut Can you tell me why the Pizza Hut  12 minutes from my house won’t deliver to my address;0
2020-03-15 21:09:37;1239297724601647104;@pizzahut It’s about sticking your dick in pizza”;0
2020-03-15 21:08:32;1239297454455087105;@dabeantot @lboogie_127 @Eugene_T_Erlikh @pizzahut I remember working for NPC like 10 years ago.  I see nothings changed.;0
2020-03-15 21:06:11;1239296859782262784;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:05:52;1239296782259105792;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 21:05:06;1239296588046008320;RT @GreenLibDems: McDonald’s ignores children’s questions over chicken welfare whilst @kfc and @pizzahut have signed up to the #BetterChick…;-1
2020-03-15 21:00:55;1239295535523266571;gonna tell my kids this is queen elizabeth II  @pizzahut https://t.co/XsHu4AY0NE;0
2020-03-15 20:56:26;1239294409251991563;@simple0828 @pizzahut Idk 😭 big I had no parts whatsoever I just moved over here 😖;0
2020-03-15 20:54:14;1239293853078827008;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:49:37;1239292692011479040;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:48:11;1239292331544772608;RT @CoolOwen69: .@pizzahut more like pizza BUTT!!!;1
2020-03-15 20:48:01;1239292288104366080;@2realNini @pizzahut They tripping what they did to them like that over there 😂😭;0
2020-03-15 20:47:37;1239292191140450304;RT @CoolOwen69: .@pizzahut more like pizza BUTT!!!;1
2020-03-15 20:47:19;1239292112895705091;.@pizzahut more like pizza BUTT!!!;1
2020-03-15 20:46:19;1239291861824651270;@simple0828 @pizzahut I wish I was lying 😭😭 https://t.co/2AX4z0WIC8;0
2020-03-15 20:42:41;1239290946338111489;"RT @adworldmasters: The right table for your pizza 🍕
#marketing #advertising #pizzahut #ikea https://t.co/QarHzJeEMv";1
2020-03-15 20:41:55;1239290756403249152;@neilmedici @pizzahut I don't know what to say besides Godspeed, my man.;0
2020-03-15 20:41:47;1239290721624088578;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:39:26;1239290128662659073;@DIYferret @pizzahut Literally a year https://t.co/H0Sh96peCX;0
2020-03-15 20:36:58;1239289507330973696;@Eshcol19 This is definitely not the quality we expect. Mind sending us a DM with your name, email address, phone n… https://t.co/FbaShJdwm3;0
2020-03-15 20:36:44;1239289449005101057;RT @neilmedici: Hi @pizzahut, I know there is a lot happening in the world right now, but I ordered a pizza a year ago and I still haven’t…;1
2020-03-15 20:36:41;1239289436812316672;@neilmedici @pizzahut Niel holy shit;-1
2020-03-15 20:34:12;1239288813765251072;Hi @pizzahut, I know there is a lot happening in the world right now, but I ordered a pizza a year ago and I still… https://t.co/RuueRKjYps;1
2020-03-15 20:31:08;1239288040755023876;@letstalkloving @thejusticemodel @MAFSLifetime This is clearly Zach. Again he is trash!!!!!;1
2020-03-15 20:30:52;1239287974283575296;I decided to treat myself to @pizzahut today. Let's see if they follow back. https://t.co/Wq4mW0OesS;0
2020-03-15 20:30:40;1239287922303438849;@DeeeDeee_x3 This doesn't look right at all! Mind DMing us your phone number and email address so we can try to hel… https://t.co/MTi6tGvTGa;1
2020-03-15 20:30:37;1239287913084530688;@letstalkloving @thejusticemodel @MAFSLifetime So you must have Coronavirus. He has gaslighted her. No one is forci… https://t.co/FCZyriEWxT;0
2020-03-15 20:28:33;1239287390092451840;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:28:16;1239287320395649024;@cfksite This is definitely not the experience we wanted for you. Mind sending us a DM with the address of the stor… https://t.co/4M1eC7zKrE;0
2020-03-15 20:27:35;1239287148156604416;RT @wathen26: Is @pizzahut the move tonight? These dippers look 🔥;0
2020-03-15 20:25:34;1239286639157039104;. @pizzahut  who eats bbq sauce with their pizza?? https://t.co/DMEIrVzqg9;0
2020-03-15 20:24:00;1239286247446675457;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:22:25;1239285848241299458;"♡...it's ok. 
The country's safety comes first...
I'll just wait for you...sweet #pizzahut...
Yeah...🍕
#yourstruly… https://t.co/5YzLSCGfFy";1
2020-03-15 20:19:56;1239285221884866560;Our last pizza out for a few weeks while we hunker down - and it was an excellent Supreme! (at @PizzaHut in Aiken,… https://t.co/8iiI9FJtLx;1
2020-03-15 20:19:26;1239285095737053185;"I want some @pizzahut but I stay in the ghetto &amp;&amp; they won’t deliver to my area 🥺😢😫😫😫 #ratatata";0
2020-03-15 20:19:20;1239285072261296128;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 20:18:14;1239284792732114951;"RT @kenziepatch: @pizzahut extend my reward points that expire on the 23rd since everything is closing in Illinois
Please and thank you";0
2020-03-15 20:16:52;1239284448744673281;@DeePxSnake @McDonalds @tacobell @jimmyjohns @SheetzJobs @pizzahut I will not support Jimmy Johns ever https://t.co/s6kFB7NqEQ;0
2020-03-15 20:14:44;1239283911978561536;"@pizzahut extend my reward points that expire on the 23rd since everything is closing in Illinois
Please and thank you";0
2020-03-15 20:13:43;1239283658256777217;"@NyxbornWolf @McDonalds Then go support...👇
@tacobell 
@jimmyjohns 
@SheetzJobs 
@pizzahut 

Out of the brand email… https://t.co/xNiIuEiQJC";0
2020-03-15 20:12:00;1239283226734100482;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:07:40;1239282136995282950;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:04:48;1239281414664847367;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:01:19;1239280538839592960;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:01:06;1239280481742569472;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 20:00:33;1239280346295873537;RT @byroncclark: Hey @pizzahut your ads are appearing on the @YouTube videos of a far-right anti-Islam activist who has been visited twice…;1
2020-03-15 20:00:27;1239280317422342144;RT @slpng_giants: This is wild. How, after placing ads for large brands on extremist and pedophilia videos, does @TeamYouTube continue to d…;1
2020-03-15 20:00:05;1239280227408216065;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:59:24;1239280056347906056;Still not happy @Dominos_UK stopped the creamy shit between the base 😤😤 @pizzahut it is for me now #pizza;-1
2020-03-15 19:58:57;1239279939901444097;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:58:41;1239279872721203205;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:57:55;1239279680504676353;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:57:12;1239279502477361153;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:56:52;1239279418025086976;@old_pizzahut @thejusticemodel @MAFSLifetime You people complain you can't understand him when he speaks.  Well, th… https://t.co/w5XhU5wyPE;0
2020-03-15 19:56:40;1239279369186471936;@pizzahut brought back dippers right when they were needed 😍;1
2020-03-15 19:56:06;1239279223929356288;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:54:22;1239278788921393153;#unpopularopinion Pizza Hut meat lovers cheesy crust pizza is life 🍕 @pizzahut #pizzahut #meat #meatlovers #cheesy #cheesycrust;-1
2020-03-15 19:53:50;1239278655123214338;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:53:45;1239278634529173508;@old_pizzahut @thejusticemodel @MAFSLifetime He said he's not interested. Folks want to force this girl on him. Wha… https://t.co/19NfQLcmxa;-1
2020-03-15 19:53:10;1239278487208374273;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:51:54;1239278165631078410;RT @GreenLibDems: McDonald’s ignores children’s questions over chicken welfare whilst @kfc and @pizzahut have signed up to the #BetterChick…;-1
2020-03-15 19:51:46;1239278134328987662;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:51:16;1239278007111634944;RT @seankent: Us #GenX kids grew up learning how to entertain ourselves with only four tv channels, a VCR and no internet. We’ll be just fi…;0
2020-03-15 19:51:03;1239277953432854529;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:50:41;1239277861506371585;RT @danafowlefox5: Hey #GenX. It’s our time to lead. We were the neglected #latchkey kids who understand being alone. Forgot how to do it?…;0
2020-03-15 19:50:32;1239277823702888448;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:50:21;1239277776005455872;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:49:55;1239277669822468096;@letstalkloving @thejusticemodel @MAFSLifetime @thejusticemodel signed up for this experiment. She hasn’t been thre… https://t.co/YlSpYYn6Hm;0
2020-03-15 19:47:15;1239276995495825408;RT @progressive_va: @BCAppelbaum @SheWhoRises Avoid these businesses so their no-sick-leave employees don’t infect you: @McDonalds @Walmart…;1
2020-03-15 19:47:10;1239276975232933888;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:46:01;1239276687948271616;If someone got a #Lifetime supply of 🍕 from @littlecaesars @pizzahut @dominos @PapaJohns @papamurphys I certainly w… https://t.co/vVWMu9dIvR;1
2020-03-15 19:45:14;1239276487993417730;RT @UKWildcatgal: Dear @pizzahut : If I'm going to risk contamination to order your food, the cinnamon rolls could at least be to die for (…;-1
2020-03-15 19:45:08;1239276463926493184;McDonald’s ignores children’s questions over chicken welfare whilst @kfc and @pizzahut have signed up to the… https://t.co/SClMN8ettN;-1
2020-03-15 19:42:56;1239275912027308036;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:42:42;1239275851650412545;The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaH… https://t.co/Yt53R5Ctxn;0
2020-03-15 19:42:27;1239275789142671360;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:42:25;1239275779692924933;I haven’t had pizza in like 10 plus days and I am craving it now that I’m back in the US. Who’s got the best deal ? @pizzahut @dominos;1
2020-03-15 19:42:17;1239275749602803712;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:41:20;1239275509634170889;RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…;0
2020-03-15 19:40:29;1239275295062007809;@IAmReviewbrah @pizzahut @pizzahutuk @YouTube Everyone is cancelled the last supper, but @IAmReviewbrah is so extre… https://t.co/39fcNB8Fvg;0
2020-03-15 19:40:05;1239275193463386112;@McDonalds @BurgerKing @sonicdrivein @pizzahut @dominos @tacobell Taking care of the bottom line First! https://t.co/0XKOBLZtGB;1
2020-03-15 19:39:49;1239275128271364100;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:39:17;1239274993676103680;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:35:38;1239274075186442240;"@old_pizzahut MINDY: Do you like me?
ZACH: (Directly, clearly, plainly) I'M-NOT-ATTRACTED-TO-YOU. (Silence, cricket… https://t.co/EIkJzt7VHj";1
2020-03-15 19:34:42;1239273840380968961;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:33:05;1239273433155936257;@UKWildcatgal @pizzahut Don't you just hate it when that happens? ☹️ 😂🤣;-1
2020-03-15 19:32:46;1239273351140397056;@IAmReviewbrah @pizzahut @pizzahutuk @YouTube Nice;1
2020-03-15 19:31:26;1239273017831755779;RT @lil__voodoo: Waited two hours for some nasty ass dry ass @pizzahut and my cookie was burnt😒😒😒;-1
2020-03-15 19:31:25;1239273014446841857;ty @pizzahut for always having my back, i appreciate you. ((pls start delivering in suffolk county));0
2020-03-15 19:29:39;1239272567250333702;RT @You_Aint_Know__: Fuck @pizzahut nasty ass shit😷. Give me one reason why I shouldn't come set dat bitch off;-1
2020-03-15 19:28:28;1239272271312609280;@UKWildcatgal You're welcome! We're glad you enjoyed it. 😊🍕;1
2020-03-15 19:28:18;1239272228195205120;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:28:09;1239272191751081984;RT @IAmReviewbrah: Trying out the newest release from @pizzahut while sporting the latest 2020 high fashion. In all seriousness please be s…;1
2020-03-15 19:27:43;1239272081788997634;RT @nudemgc: what the FUCK is that nasty ass shit @pizzahut https://t.co/HAC4vCG9Yd;-1
2020-03-15 19:27:38;1239272060192505856;RT @hannascottt: thanks for my nasty ass salad @pizzahut http://t.co/gOPcuc7h2j;-1
2020-03-15 19:26:38;1239271810656612363;So I gave @pizzahut a second chance like they asked and it went from having roaches in it to being Luke warm and ru… https://t.co/cVxyMFwsjE;1
