time;id;text;sentiment
2020-03-01 23:17:49;1234256559334551553;Why Domino’s Pizza, Clorox rallied during the market’s selloff—and Shake Shack, Madison Square Garden trailed behin… https://t.co/Ho1yC4yOvv;0
2020-03-01 23:17:40;1234256518519889925;@OGPizzaKing Always love pizza! Only one here is Domino's....;1
2020-03-01 23:16:41;1234256271743881216;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 23:13:02;1234255354818547712;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 23:08:28;1234254204329435136;RT @afinelyne: Hey, New Yorker's, have you taken a close look? JR: Chronicles and JR: The Chronicles of New York on view at @brooklynmuseum…;1
2020-03-01 23:07:51;1234254051287732226;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 23:07:04;1234253853547040768;"RT @loIapearce: he’s in love again,
(this ain’t a plot twist edit, baul was the first ee ship i ever got invested in they hold the same pla…";1
2020-03-01 23:06:40;1234253750220414976;RT @mitchellsben: he's.... soft https://t.co/6yQWu5Blvk;1
2020-03-01 23:06:19;1234253663805353984;MF's out here moving like they're not on the #RKellyvoodoo list!!!! Like it just didn't get #GayleKing, #Oprah,… https://t.co/aRKXjLwlRT;0
2020-03-01 23:03:11;1234252877083754496;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 23:03:02;1234252837179285505;RT @afinelyne: Hey, New Yorker's, have you taken a close look? JR: Chronicles and JR: The Chronicles of New York on view at @brooklynmuseum…;1
2020-03-01 23:02:44;1234252763493797890;It's all a domino effect 😞;0
2020-03-01 23:01:46;1234252519636946945;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 23:01:40;1234252491904208898;@washingtonpost In 2day's world, scholars with a PhD need the common people 2remain in business. It is a domino eff… https://t.co/MekkaWPacI;-1
2020-03-01 23:00:55;1234252306717085696;RT @dajjrambo: I can’t wait until White girls start lookin like White girls again cause This is an Epidemic. Cycle= Kardashian’s steal from…;0
2020-03-01 23:00:30;1234252198546202625;RT @afinelyne: Hey, New Yorker's, have you taken a close look? JR: Chronicles and JR: The Chronicles of New York on view at @brooklynmuseum…;1
2020-03-01 22:57:13;1234251375799869443;@shrikedaxi I almost agree, onions make me feel sick but otherwise like I actually eat this shit every time I can get domino's;-1
2020-03-01 22:55:57;1234251054880968704;"The federal dragnet is so massive that investigators have given the case the code name ""Lurking Giants."" Fed law en… https://t.co/ELiJUadkR9";0
2020-03-01 22:55:00;1234250818154586112;Almost midnight, different timezone and still awake. Putting final touches to the technical bits of the tomorrow's… https://t.co/2bWQppoIvb;0
2020-03-01 22:54:08;1234250597420929024;"RT @charlie_en: X-Force is still grisly when it needs to be, it’s good seeing Domino &amp; Colossus start to recover, as well as their takes on…";1
2020-03-01 22:53:32;1234250447277449216;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:53:16;1234250380919394309;I just saw @Jordan_Fisher dancing his ass off in a Domino’s commercial on TV. I felt represented ‘cause pizza makes me THAT happy. 😂;1
2020-03-01 22:52:35;1234250209359777793;New Yorkers get very angry when you tell them Domino’s makes better pizza than their entire city;-1
2020-03-01 22:52:22;1234250153726369792;@MAMETCHl I did this same exact thing except with the domino’s pizza app, so I kept canceling the pizza and in abou… https://t.co/flOsojVwd7;1
2020-03-01 22:51:57;1234250046830448640;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:51:02;1234249816470884353;RT @Currtis25Harr: @captrwrpnts Me every time I go to CiCi's to get my craving of cinnamon rolls and pizza I would never order from Pizza H…;0
2020-03-01 22:46:46;1234248744385884160;Two nights at the knockouts followed by a Domino‘s 🐷🐷🐷 back to eating healthy next week 🙈 https://t.co/jbVNyJwhoO;1
2020-03-01 22:44:44;1234248233356058626;Free pizza from Domino’s 🤗;1
2020-03-01 22:44:24;1234248150141087745;@pizzahut if you dont follow me im calling domino's;0
2020-03-01 22:42:49;1234247749207384064;@captrwrpnts Me every time I go to CiCi's to get my craving of cinnamon rolls and pizza I would never order from Pizza Hut or Domino's;0
2020-03-01 22:41:39;1234247455266484224;@mhall_viola I ordered pizza from Domino’s and I decidedly did not get a direct emotional delivery. I should have ordered the fried pickles.;1
2020-03-01 22:40:03;1234247053888249856;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:38:59;1234246785108992000;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:38:20;1234246621342453760;RT @LetsGoICC: #ICCBaseball - Fryar follows Domino’s HR with a solo shot of his own #RollTribe https://t.co/NdFmHHaAvW;1
2020-03-01 22:34:00;1234245530374594560;8 recipes that remedy the fact that it's still cold and it's still winter (chicken noodle soup, anyone?):… https://t.co/hxQq5EKFSv;-1
2020-03-01 22:32:09;1234245065561853952;"@YoungJPower @wanipples False advertising bad!!
Dem niggas skimming off sum pizza
Bet the nigga who makes em skims… https://t.co/13o5YBdDmh";-1
2020-03-01 22:30:37;1234244678037524480;RT @LetsGoICC: #ICCBaseball - Fryar follows Domino’s HR with a solo shot of his own #RollTribe https://t.co/NdFmHHaAvW;1
2020-03-01 22:26:41;1234243689851084800;"@Jaybruchell @Coal_City Pizza jungle
Domino's
The base";-1
2020-03-01 22:26:05;1234243539153965056;@TheMilesLuna Which nonconforming jerks are rating Domino's over Giordanos or Lous??;0
2020-03-01 22:24:50;1234243226002915328;Don’t think I remember a time before Domino’s Pizza Tracker technology existed;0
2020-03-01 22:24:02;1234243023711719430;@aunov2 It’s a domino effect she knew herself that someone would screenrecord that’s her fault same way if a girl w… https://t.co/bH13aVCSBy;0
2020-03-01 22:23:39;1234242926613553152;thinking about the domino’s hatsune miku commercial again;0
2020-03-01 22:23:31;1234242894791413761;"These man playing mixed rules. Knocking the table like is domino's &amp; you cant play https://t.co/gfb9BiPqIg";0
2020-03-01 22:22:47;1234242707767353344;A KNOCK AT THE DOOR IT'S DOMINO'S TIME #DOMINO'SUPDATE https://t.co/50D8dzNDA6#DOMINO'SUPDATE;0
2020-03-01 22:21:47;1234242454926372870;RT @brittanymcnair5: You’re calling your ex when you’re drunk and I’m calling domino’s, we are not the same honey;-1
2020-03-01 22:20:26;1234242118035628032;Haiti’s fight for independence kicked off a whole domino effect of Latin American independence movements, they real… https://t.co/pJf4hwdMp1;1
2020-03-01 22:19:58;1234242001601748992;St. Paddy's Lucky #Irish #Gnomes- 1x2 Inch #Domino- Rectangle Digital Collage Sheet, Instant Download https://t.co/yAz2DzeQyd via @Etsy;1
2020-03-01 22:16:27;1234241112694493184;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:15:35;1234240895102464011;"RT @JonErlichman: Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s…";0
2020-03-01 22:15:20;1234240834557472768;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:14:20;1234240583931174916;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:13:56;1234240480831033344;RT @legendofshera: adora does this everytime she’s mad at catra https://t.co/t5xCpLrfk7;-1
2020-03-01 22:13:13;1234240299813072896;@JdristaJr not that we didn't miss him vs. city but it's also the domino effect of valverde playing on the left of… https://t.co/tQ4lFJKKD4;0
2020-03-01 22:11:33;1234239883700572160;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:10:45;1234239681287450625;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:10:28;1234239608533090304;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:08:39;1234239153782607872;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:07:49;1234238941110456322;RT @YourMomsucksTho: My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well bu…;0
2020-03-01 22:07:00;1234238737489506304;RT @heartsforhwa: all of them are so chill BUT THEN YUNHO STARTS DANCING AND HIS HAPPINESS WORKS LIKE THE DOMINO EFFECT😭 HE'S REALLY THE HA…;1
2020-03-01 22:06:43;1234238663816511493;My baby shower gift of 5 bottles of tequila, Plan B, diapers, a Domino's gift card and earplugs didn't go over well… https://t.co/nnWq74BWFw;0
2020-03-01 22:06:38;1234238642522140673;The domino effect that's started looks very bad... https://t.co/vuR8gpFA5o;-1
2020-03-01 22:02:40;1234237644495654912;"""He's never really was my type.""

""Shut up, I'd still do you.""

(and then sexting Ben) 
""I'm up for it.""

Is that a… https://t.co/Qd6KwbFq6q";-1
2020-03-01 21:57:12;1234236271540817925;RT @evankirstel: Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 21:50:00;1234234457080487936;Fast food fans 'never eating pizza again' after seeing Domino's calorie content https://t.co/LJFLE0yc4I https://t.co/PUiIAlKrcL;1
2020-03-01 21:48:40;1234234121385234433;RT @Kal_Chiron: Most of the boats from Kutch to Kerala all run by Ms. Fishing controlled mostly by Ms. Hair dressers mostly M. CCD, MacD, D…;1
2020-03-01 21:48:21;1234234044449251328;RT @BoycottHegemony: Federal law enforcement sources tell Newsweek that last month's arrest of Charles Lieber, the Chair of Harvard Univers…;-1
2020-03-01 21:46:04;1234233468277739520;Walked in and my patient on a full liquid diet was eating pizza he ordered from domino’s. It’s fine;1
2020-03-01 21:43:49;1234232903011328001;RT @That_Weird_Lad: Can I just say that Jodie and Sacha were PHENOMENAL in tonight's episode. She's been in fine form all series but in thi…;1
2020-03-01 21:43:09;1234232734568112139;i've my low point in life: the domino's guy remembers my name...;0
2020-03-01 21:39:54;1234231917475696648;"RT @JonErlichman: Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s…";0
2020-03-01 21:38:46;1234231630778245120;RT @Kal_Chiron: Most of the boats from Kutch to Kerala all run by Ms. Fishing controlled mostly by Ms. Hair dressers mostly M. CCD, MacD, D…;1
2020-03-01 21:38:41;1234231611799019522;There's betrayal, and then there's using your free medium pizza from Domino's betrayal;1
2020-03-01 21:36:40;1234231103122288647;Have to wait an hour for my domino’s 😔 better late than never I guess;1
2020-03-01 21:33:58;1234230424563601409;RT @Scott1Gray: I think it's fair to call Doctor Who the longest-running mystery series of all time. 57 years on and we still don't even kn…;1
2020-03-01 21:32:17;1234229998015242240;RT @MarzGurl: The CORN AND SHRIMP pizza I ended up with one night from Japanese Domino's was a memory that will haunt my nightmares forever…;0
2020-03-01 21:31:24;1234229776564604936;@IzmsHasRisen West Indians are saying it's not American and that it's West Indian. If they feel that way then they… https://t.co/bw5avMblUC;0
2020-03-01 21:27:52;1234228887623741441;The best pizza is double philly steak, onions, normal cheese on a white garlic parmesan sauce. For 7.99 you can get… https://t.co/YkMeL4GJpa;1
2020-03-01 21:26:41;1234228589454774272;chicken alfredo from domino’s sounds hellaaa bomb rn.;-1
2020-03-01 21:25:55;1234228396869267457;you know you’ve been on a good amount of missions meetings when whenever you have Domino’s pizza, all you think of… https://t.co/xnd8CTIjSv;1
2020-03-01 21:24:04;1234227931926450176;"Domino Piazza;Fats Domino (Minnesota Fats) Like Domino
(DJango)  Ringo Star- Ringo comedy Sitcom ""Its A Hard Knock… https://t.co/tQBXo96KtQ";-1
2020-03-01 21:21:11;1234227206307635200;"Me during the first session: rustic bread and cheeses and fruits for lore friendly atmosphere

Me during this sessi… https://t.co/RpyoyLbD8O";1
2020-03-01 21:20:59;1234227155652968448;RT @csibike1: @onthewingit @BBCNews And obviously he does this also to protect his more junior staff whose resignation would not make waves…;1
2020-03-01 21:20:55;1234227137529470977;@MikeBohnMMA But it was Domino’s so...;0
2020-03-01 21:20:43;1234227090175791107;One does not simply drive by Monkish - Drinking a Domino Effect by @monkishbrewing at @monkishbrewing  — https://t.co/2Kcjw8w4Q7;0
2020-03-01 21:20:35;1234227055581110275;@melstrong @SethGRosenberg @philmvella @Jer_Diamond That basic dynamic has already hurt innovation for decades bc o… https://t.co/OqDg7lnx0a;0
2020-03-01 21:15:43;1234225829862920198;"@dominos_india There is a bug in your app..
Order total above 300 still it shows cart value less than 300..
Happeni… https://t.co/kw320soy4e";-1
2020-03-01 21:10:41;1234224564823089152;50 % off all pizzas from Domino’s for the entire month of March. Just use code 569 and start saving today!!!;0
2020-03-01 21:05:11;1234223180304265216;RT @MarzGurl: The CORN AND SHRIMP pizza I ended up with one night from Japanese Domino's was a memory that will haunt my nightmares forever…;0
2020-03-01 21:04:01;1234222884320509952;@realDonaldTrump @RepRatcliffe @DevinNunes @MariaBartiromo How about the Domino’s pizza CEO? Better qualified? 🤣😆😀🤣;1
2020-03-01 21:03:06;1234222655051632646;@ItsBlybe @officialapexgg @TryzerFN @Semsonator We JUST go to your house and get unlimented domino’s;0
2020-03-01 20:59:38;1234221781445201920;@tismenic70 One legend who everyone follows and it’s a domino effect.;0
2020-03-01 20:57:37;1234221275100459008;RT @elizabethjaggs: And 1 Domino’s demolished as soon as he got home 🤣🥳;0
2020-03-01 20:56:25;1234220973789937666;"domino
nobody s children-tvm https://t.co/0a9KRpYgUe";0
2020-03-01 20:55:12;1234220668679544834;And 1 Domino’s demolished as soon as he got home 🤣🥳 https://t.co/1U8IrpnXbw;0
2020-03-01 20:55:09;1234220654838202368;"RT @JonErlichman: Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s…";0
2020-03-01 20:52:02;1234219870776107008;RT @CNBC: From e-bikes to Nuro robots, here's how Domino’s is taking pizza delivery into the future. https://t.co/zECvB96kXF https://t.co/d…;0
2020-03-01 20:51:48;1234219811003080704;RT @HereCelts: When you want a Domino’s but yer maw says there’s Freezer Pizza https://t.co/roL8qYr24B;0
2020-03-01 20:44:03;1234217859884240899;@foxtrot_ro You wanting Domino's....;0
2020-03-01 20:42:24;1234217446657097729;RIGHT YOU'VE TWISTED MY ARM DOMINO'S IT IS THEN;-1
2020-03-01 20:41:38;1234217254566449153;@bluebox99 Loved hearing that his stage name was inspired by Fats Domino. (And anything with a twist should come wi… https://t.co/GIbpcFx51I;1
2020-03-01 20:40:09;1234216878681272321;Just seen a model say she's hungry and asked people to send her Domino's gift cards. Within seconds a few chubby la… https://t.co/4jXgAjbNuJ;-1
2020-03-01 20:40:00;1234216842610323459;"@Alrajhiam wait for the chain reaction
The Domino Effect";0
2020-03-01 20:37:59;1234216335032242176;RT @Kal_Chiron: Most of the boats from Kutch to Kerala all run by Ms. Fishing controlled mostly by Ms. Hair dressers mostly M. CCD, MacD, D…;1
2020-03-01 20:32:48;1234215030448644097;If I started streaming a lot and had enough of a following to warrant a sponsor I would want it to be Domino's Pizz… https://t.co/W1XGYFRZ2o;0
2020-03-01 20:30:40;1234214492587921410;RT @MarzGurl: The CORN AND SHRIMP pizza I ended up with one night from Japanese Domino's was a memory that will haunt my nightmares forever…;0
2020-03-01 20:29:21;1234214162227576833;"RT @Wordsmiter: .@ScottAdamsSays
Feds say, The #China Spy Scandal That Entangled Harvard Could Hit Yale and MIT Next

The arrest of Charles…";-1
2020-03-01 20:29:21;1234214160344453120;RT @MarzGurl: The CORN AND SHRIMP pizza I ended up with one night from Japanese Domino's was a memory that will haunt my nightmares forever…;0
2020-03-01 20:29:18;1234214148143271938;"@jlbraga Buy Domino's

Belo call";0
2020-03-01 20:26:51;1234213533962862592;📷 advertisingpics: Domino’s [800x1223] Source: https://t.co/q36RiKKKEh https://t.co/3yynk8RHQB;0
2020-03-01 20:24:04;1234212831148548096;RT @nihilisticpillo: Tbf, it's a better move than Domino's infamous Pizzartheid ad campaign in the 80s https://t.co/zhaTeDRDE0;0
2020-03-01 20:20:58;1234212052975132673;“Since coro­n­avirus broke out in Italy, the coun­try’s tourism rev­enue ⬇️ 70% from nor­mal lev­els, as tour agen­… https://t.co/pu5B3FXwqJ;0
2020-03-01 20:20:35;1234211956288040970;RT @evankirstel: Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 20:19:32;1234211692931796992;RT @evankirstel: Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 20:19:29;1234211678658670596;"@magi5er @goodeb It’s all connected.
Waiting for that first domino...";1
2020-03-01 20:19:14;1234211617434304512;RT @BoycottHegemony: Federal law enforcement sources tell Newsweek that last month's arrest of Charles Lieber, the Chair of Harvard Univers…;-1
2020-03-01 20:19:06;1234211581883346944;RT @evankirstel: Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 20:18:16;1234211372826873856;RT @evankirstel: Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 20:18:00;1234211306778984449;Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gcavEmiZY5;0
2020-03-01 20:13:34;1234210189550784512;From e-bikes to Nuro robots, here's how Domino’s is taking pizza delivery into the future. #FoodDelivery #Dominos… https://t.co/idvwcO6ZSU;0
2020-03-01 20:10:57;1234209529975447554;RT @SafiMaasai: @AvpdIsapain @AstroKatie That’s probably the next service industry to being laying off their employees. If one isn’t workin…;0
2020-03-01 20:10:30;1234209419027763206;RT @csibike1: @onthewingit @BBCNews And obviously he does this also to protect his more junior staff whose resignation would not make waves…;1
2020-03-01 20:08:32;1234208925467205632;@AvpdIsapain @AstroKatie That’s probably the next service industry to being laying off their employees. If one isn’… https://t.co/nSMX63YDe2;0
2020-03-01 20:07:38;1234208697108324353;@molliebartram Any Domino's is the one 😌🍕;0
2020-03-01 20:06:42;1234208463800209408;RT @Kal_Chiron: Most of the boats from Kutch to Kerala all run by Ms. Fishing controlled mostly by Ms. Hair dressers mostly M. CCD, MacD, D…;1
2020-03-01 20:06:28;1234208403234357249;I think it's a wise decision for Intuit to cancel the QB Connect London event. I wonder if this is going to be the… https://t.co/ky4M5pyfns;1
2020-03-01 20:06:04;1234208304496357384;"Hey Domino's, from your future head of R&amp;D.  You sell how many pizzas a day?  In a box with your logo &amp; info, how a… https://t.co/RR5nq7yWUC";1
2020-03-01 20:01:27;1234207140484653056;"RT @JonErlichman: Some companies that have been affected by coronavirus:

Apple
Berkshire Hathaway
Carnival
Coca-Cola
Delta
Disney
Domino’s…";0
2020-03-01 20:01:26;1234207137703788549;tom mi ha appena comprato domino’s dalla spagna 😢😢😢😭😭😭😍😍😍😍 how to get fat for free;1
2020-03-01 20:00:50;1234206985500884992;“Coronavirus can have a domino effect on Trinidad and Tobago’s Heritage Stabilization Fund” #SWFs  https://t.co/FtiRkAxvRW;0
2020-03-01 20:00:38;1234206937169842176;RT @jadecarsonxo: Over time, I’ve come to love the question, “Do you have any questions for me?” after an interview. Here’s my list of my f…;1
2020-03-01 19:59:04;1234206542683090944;Tbf, it's a better move than Domino's infamous Pizzartheid ad campaign in the 80s https://t.co/zhaTeDRDE0;0
2020-03-01 19:58:18;1234206349438996483;"domino's forgot a 30 cent cup of ranch and proceeded to comp me enough reward points for a pizza.

nice.";1
2020-03-01 19:58:14;1234206329331384321;domino’s farts be hitting different;0
2020-03-01 19:56:29;1234205889718030337;@CamiAnnG Cheaper than what?  Domino's is free delivery, just tip the driver.;1
2020-03-01 19:54:57;1234205506954317830;"@clitoriass_ Step 1- stay at home 
Step 2 - lemme order a Domino's pizza
Step 3 - Vibe";0
2020-03-01 19:54:31;1234205394119077888;RT @HereCelts: When you want a Domino’s but yer maw says there’s Freezer Pizza https://t.co/roL8qYr24B;0
2020-03-01 19:51:02;1234204518650245120;I was at the bus stop waiting for the bus and a dude in a car honks and slows down. He looks out his window and wav… https://t.co/BrX8fnpYes;-1
2020-03-01 19:49:33;1234204145361526784;"RT @JainGoldnMandir: *Veg &amp; Non Veg together* 👆
Every Domino's has same procedure...
*This is very important notice for Pure Veg, specially…";1
2020-03-01 19:48:56;1234203989857775618;@theblackcatsays I adore Domino's cookies;0
2020-03-01 19:48:11;1234203804209422338;RT @MarzGurl: The CORN AND SHRIMP pizza I ended up with one night from Japanese Domino's was a memory that will haunt my nightmares forever…;0
2020-03-01 19:47:41;1234203676429967360;@dominos I will not Buy Domino's Pizza until this Racist commercial is cut...... BAD REMAKE 💣💥 https://t.co/gjeynpC6hs;-1
2020-03-01 19:46:36;1234203405750546432;RT @danrafaelespn: With @mikeygarcia and @chocolatitobox scoring big wins Saturday night, what's in store for them next? @StevESPNKim and I…;1
2020-03-01 19:43:48;1234202697286336512;Only in LA you see Domino's Pizza delivery whipping a Cadillac RTS;0
2020-03-01 19:42:26;1234202353307242497;@Goltra @Squirrelly2K @cyantist I believe we will see that Doordash needs to start paying at least minimum wage to… https://t.co/w7w10yS82z;-1
2020-03-01 19:41:35;1234202143223095305;RT @danrafaelespn: With @mikeygarcia and @chocolatitobox scoring big wins Saturday night, what's in store for them next? @StevESPNKim and I…;1
2020-03-01 19:41:25;1234202098407026688;"@RandyNewman
Hey Mr. Newman, did you play piano on this recording: Fats Domino, ‘Everybody's Got Something to Hide… https://t.co/25OXh0KpUb";0
2020-03-01 19:39:34;1234201633191493635;Domino’s Pizza, Inc. $DPZ Sees Significant Drop in Short Interest https://t.co/SIpPEMZZZf #stocks;1
2020-03-01 19:39:24;1234201592594882571;RT @LetsGoICC: #ICCBaseball - Fryar follows Domino’s HR with a solo shot of his own #RollTribe https://t.co/NdFmHHaAvW;1
2020-03-01 19:38:52;1234201457915813888;RT @stramashing: When your dying for a Domino’s but yer maw tells you there’s a Dr Oetker Ristorante pizza in the freezer https://t.co/15rO…;0
