2020-02-26 05:47:39,1232542724563329024,@thinkingwithju1 @GALuckie @KimEarl_Jr @pizzahut It’s bedtime
2020-02-26 05:47:05,1232542582791647234,@CGor14 @GALuckie @KimEarl_Jr @pizzahut I think Russia tampered with this poll
2020-02-26 05:46:45,1232542497567576066,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:46:29,1232542431746437120,"@javahouseafrica @pizzahut @kfc @dominos @BurgerKing @NandosUK

Join us in telling your favorite fast food outlet t… https://t.co/XIonbXx243"
2020-02-26 05:46:29,1232542430844641280,@burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare globally in The #PeckingOrder Rep… https://t.co/1MvTgSGMKP
2020-02-26 05:46:28,1232542424402210816,"Hey @Kfc @Pizzahut @Java @Dominos @Subway
High chicken welfare=great food
https://t.co/tVbsKXcMPR

#PeckingOrder"
2020-02-26 05:46:19,1232542389920845825,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:45:54,1232542282223624192,"RT @KasinaMaryanne: The first growth breed tampers with biological growth of broilers, do we need first growth of broilers for the purpose…"
2020-02-26 05:44:36,1232541956397465600,@thinkingwithju1 @GALuckie @KimEarl_Jr @pizzahut As the results show — I shoulda just left them out and left it to papa johns and dominos
2020-02-26 05:44:14,1232541864017977344,@pizzahut has adopted chicken commitment how i wish the rest of the fast food should follow suit #PeckingOrder @MoveTheWorld @MianoJN
2020-02-26 05:44:05,1232541827330379777,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:43:46,1232541748238471175,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:43:45,1232541740302774272,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:43:24,1232541654193713152,"RT @MoveTheWorld: Public pressure works🐔👏

@PizzaHut has signed the Better Chicken Commitment in Europe. This is a great first step, and we…"
2020-02-26 05:43:10,1232541595108564992,@CGor14 @GALuckie @KimEarl_Jr Don’t talk about @pizzahut like that
2020-02-26 05:42:55,1232541534492483584,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:42:48,1232541504020742144,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:42:31,1232541432935862273,"RT @KasinaMaryanne: The first growth breed tampers with biological growth of broilers, do we need first growth of broilers for the purpose…"
2020-02-26 05:42:25,1232541407891664896,"Aren't they adorable..What measures are you taking as an individual to ensure you take care of poultry?
We need to… https://t.co/01GpE0O6B3"
2020-02-26 05:42:19,1232541382432186368,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:42:08,1232541333992169472,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:42:07,1232541332549361664,"The first growth breed tampers with biological growth of broilers, do we need first growth of broilers for the purp… https://t.co/lCwu4omiIA"
2020-02-26 05:42:02,1232541309669216256,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:41:58,1232541293072539648,"RT @IbrahimMalyun: They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures do y…"
2020-02-26 05:41:52,1232541268196155394,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:40:15,1232540862669819906,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:40:12,1232540847746449411,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:39:44,1232540730012336130,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:39:23,1232540644947578881,"Pizza Hut: Enjoy unlimited pizzas all around at $16.90 for Adults, $10.90 for Kids on Thursday, 27 Feb… https://t.co/VjYJbdg3j4"
2020-02-26 05:39:09,1232540582427447296,"@burgerking @pizzahut @dominos Society is rated as having ‘very toxic’ chicken welfare 
globally in The… https://t.co/Xr4FeaND1q"
2020-02-26 05:38:32,1232540429880627201,"RT @OgaloAnn: In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the health of the b…"
2020-02-26 05:38:14,1232540354865442816,@burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare globally in The #PeckingOrder Rep… https://t.co/LYbmMbs084
2020-02-26 05:37:06,1232540068193062914,@kevinmornings @BurgerKing @CarlsJr @DogHausDogs @pizzahut The tot dog @DogHausDogs is worth it. #FastFoodReport https://t.co/6exFlhQFCv
2020-02-26 05:35:54,1232539766261997570,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:35:36,1232539692685545473,"In as much as fast foods provide the ""sweetest"" chicken meat,all we want is for the outlets to care about the healt… https://t.co/zehJjJ0Y2K"
2020-02-26 05:35:36,1232539689820790789,Chickens deserve better treatment.@kfc @SUBWAY @NandosUSA @pizzahut @Starbucks @java @BurgerKing https://t.co/KjKhlo4GoM
2020-02-26 05:35:31,1232539669788856322,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:34:38,1232539447150948352,RT @geoffreymartia1: @WangaOchieng @MoveTheWorldAF #PeckingOrder  Stress and poor welfare in farm animals increase the transmission of zoon…
2020-02-26 05:34:18,1232539363315265538,"RT @tiarawambo: #PeckingOrder stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to human…"
2020-02-26 05:34:02,1232539295849877504,#PeckingOrder commit to protect chicken welfare before consumption takes place @KFC @pizzahut
2020-02-26 05:33:36,1232539187884195841,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:33:24,1232539135719673858,RT @KasinaMaryanne: All fast foods brand need to review policies to end the chicken welfare crisis #peckingorder @pizzahut @java @kfc https…
2020-02-26 05:33:18,1232539111631867904,"RT @tiarawambo: #PeckingOrder stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to human…"
2020-02-26 05:33:08,1232539069525217280,RT @DreTtosh: Most companies in Africa have not signed Better Chicken Commitment  @burgerking @pizzahut @dominos @javahouseafrica  #Pecking…
2020-02-26 05:32:57,1232539022704152576,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:32:56,1232539021244588032,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:32:35,1232538932618911744,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:32:27,1232538897369964545,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:32:25,1232538890810077184,RT @DreTtosh: A finding  by @MoveTheWorldAF in 2019 in Kenya shows most Companies such @BurgerKing @pizzahut do not meet minimum requiremen…
2020-02-26 05:32:24,1232538887752503296,"RT @showmytee: How is your favourite joint treating chicken?
Join the conversation #peckingorder to learn more.
@kfc @BurgerKing @pizzahut…"
2020-02-26 05:32:16,1232538851308077056,RT @panyajeuri: Fast food companies should such as @pizzahut @dominos @kfc shouldn't focus on profit but they should commit on improving th…
2020-02-26 05:32:15,1232538849307451392,RT @panyajeuri: Fast food companies should such as @pizzahut @dominos @kfc shouldn't focus on profit but they should commit on improving th…
2020-02-26 05:32:06,1232538809608261632,RT @KasinaMaryanne: All fast foods brand need to review policies to end the chicken welfare crisis #peckingorder @pizzahut @java @kfc https…
2020-02-26 05:31:51,1232538747096502272,All fast foods brand need to review policies to end the chicken welfare crisis #peckingorder @pizzahut @java @kfc https://t.co/bdYR7VHXkq
2020-02-26 05:31:25,1232538638283689984,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:31:21,1232538621900730368,RT @DreTtosh: Without a healthy  there are no profits for @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:31:14,1232538593601650688,"RT @IbrahimMalyun: They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures do y…"
2020-02-26 05:31:10,1232538577038434304,RT @OduyaBenard: Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I encourag…
2020-02-26 05:31:00,1232538533417672704,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:30:57,1232538521417736193,RT @panyajeuri: Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseases @kfc…
2020-02-26 05:30:46,1232538473590067201,Fast food companies should such as @pizzahut @dominos @kfc shouldn't focus on profit but they should commit on impr… https://t.co/VmTuxkYQVW
2020-02-26 05:30:42,1232538456204730368,"RT @showmytee: How is your favourite joint treating chicken?
Join the conversation #peckingorder to learn more.
@kfc @BurgerKing @pizzahut…"
2020-02-26 05:30:32,1232538415863934976,"RT @showmytee: How is your favourite joint treating chicken?
Join the conversation #peckingorder to learn more.
@kfc @BurgerKing @pizzahut…"
2020-02-26 05:30:15,1232538345793818625,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:30:15,1232538343407325185,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:30:07,1232538312847564800,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:29:40,1232538199379017734,"RT @MoveTheWorld: Public pressure works🐔👏

@PizzaHut has signed the Better Chicken Commitment in Europe. This is a great first step, and we…"
2020-02-26 05:29:33,1232538170631344128,RT @panyajeuri: Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseases @kfc…
2020-02-26 05:29:17,1232538100351500290,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:28:50,1232537986472038400,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:28:43,1232537960622493702,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:28:39,1232537942213758976,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:28:37,1232537932172529664,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:28:36,1232537929152704512,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:28:31,1232537910571929606,RT @DreTtosh: Without a healthy  there are no profits for @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:28:29,1232537900941762562,"RT @xtabelmarine: @burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare 
globally in The #PeckingOrder Report.…"
2020-02-26 05:28:25,1232537885053726720,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:28:25,1232537883569016832,"How is your favourite joint treating chicken?
Join the conversation #peckingorder to learn more.
@kfc @BurgerKing… https://t.co/jYlBlUDlYh"
2020-02-26 05:28:21,1232537865713831936,"RT @IbrahimMalyun: They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures do y…"
2020-02-26 05:28:15,1232537843257561088,RT @OduyaBenard: Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I encourag…
2020-02-26 05:28:07,1232537807102660609,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:28:04,1232537796713336833,RT @panyajeuri: Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseases @kfc…
2020-02-26 05:27:53,1232537747996446721,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:27:42,1232537704409202688,RT @DreTtosh: Without a healthy  there are no profits for @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:27:39,1232537689204940801,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:27:37,1232537682611404800,"RT @xtabelmarine: @burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare 
globally in The #PeckingOrder Report.…"
2020-02-26 05:27:35,1232537673459490816,"RT @IbrahimMalyun: They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures do y…"
2020-02-26 05:27:28,1232537642715185152,"RT @IbrahimMalyun: They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures do y…"
2020-02-26 05:27:17,1232537599027314688,RT @OduyaBenard: Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I encourag…
2020-02-26 05:27:14,1232537587220439040,RT @panyajeuri: Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseases @kfc…
2020-02-26 05:27:11,1232537572020236288,RT @KiokoKe_: Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings. Tell @bu…
2020-02-26 05:26:59,1232537520694493190,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:26:51,1232537488805318657,RT @panyajeuri: Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseases @kfc…
2020-02-26 05:26:51,1232537487370784775,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:26:50,1232537485139423232,RT @OduyaBenard: Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I encourag…
2020-02-26 05:26:45,1232537463027109889,"RT @tiarawambo: #PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal…"
2020-02-26 05:26:43,1232537456928591872,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:26:40,1232537443267678209,RT @KiokoKe_: Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings. Tell @bu…
2020-02-26 05:26:31,1232537404474613761,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:26:28,1232537393246412800,Not protecting the welfare of farm animals increases the spread of animal diseases to human such as zoonotic diseas… https://t.co/GdZpuFy2fL
2020-02-26 05:26:12,1232537324157730816,"#PeckingOrder Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an… https://t.co/zO8taUjew1"
2020-02-26 05:25:51,1232537236450791425,"RT @DreTtosh: Without higher welfare  indoor solutions animals becomes sick 

@java @pizzahut @kfc @dominos @BurgerKing @NandosUK 
@MoveThe…"
2020-02-26 05:25:31,1232537155639136256,@MeatIsmurder_70 @amyythevegan @pizzahut America never does anything first 😪
2020-02-26 05:25:06,1232537050315882496,Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I e… https://t.co/rLMi9ZxBST
2020-02-26 05:25:04,1232537040908103682,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:25:00,1232537025301008389,RT @TammiTaylor: @campbellitstrue Yes.  I was going to order a medium pizza a couple weeks back with a couple toppings and it was $25.00.…
2020-02-26 05:24:52,1232536988064124928,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:24:44,1232536956472565761,RT @KrystinCosy: Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I encourag…
2020-02-26 05:24:23,1232536869629497345,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:24:14,1232536831188705280,"They suffer painful foot  injuries due to poor living conditions and being bred to grow unnaturally. 
What measures… https://t.co/hDEgMUuVhA"
2020-02-26 05:24:02,1232536779032584192,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:23:58,1232536764868370432,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:23:55,1232536752872730624,RT @DreTtosh: Without a healthy  there are no profits for @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:23:53,1232536743552966656,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:23:53,1232536743125143557,The results of 2019. @kfc trying to make progress while @javahouseafrica @dominos @pizzahut are performing poorly o… https://t.co/uoY7uDWKxO
2020-02-26 05:23:53,1232536742240059392,"RT @xtabelmarine: @burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare 
globally in The #PeckingOrder Report.…"
2020-02-26 05:23:51,1232536733243314176,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:23:50,1232536730529665025,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:23:50,1232536730407972864,RT @KiokoKe_: Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings. Tell @bu…
2020-02-26 05:23:44,1232536704747278337,"@burgerking @pizzahut @dominos were classed as having ‘very poor’ chicken welfare 
globally in The #PeckingOrder Re… https://t.co/66v8xS3SEI"
2020-02-26 05:23:43,1232536701769310208,"RT @siayifabian: @pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https:/…"
2020-02-26 05:23:42,1232536695192551425,Without a healthy  there are no profits for @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:23:14,1232536580029591555,"@pizzahut and @dominos doing the least in improving welfare of the poultry they prepare for eaters. 
#PeckingOrder https://t.co/U4YfIz8OzX"
2020-02-26 05:23:12,1232536570718236674,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:23:12,1232536568809869312,"RT @IbrahimMalyun: Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri @rasat_  @…"
2020-02-26 05:23:02,1232536527579865093,"Do you how your favorite 2 piecer( chicken) was reared? 
#peckingorder @stellah_kaviti @Minookyaa @panyajeuri… https://t.co/ba9IVvB6TQ"
2020-02-26 05:22:51,1232536482553962496,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:22:48,1232536469346177024,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:22:14,1232536326773276673,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:21:01,1232536019808985089,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:20:58,1232536010430599169,RT @KiokoKe_: Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings. Tell @bu…
2020-02-26 05:20:48,1232535965853536257,RT @tiarawambo: #peckingOrder @burgerking @pizzahut @dominos @javahouseafrica were classed as having ‘very poor’ chicken welfare globally i…
2020-02-26 05:20:38,1232535926678708224,RT @KiokoKe_: Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings. Tell @bu…
2020-02-26 05:20:20,1232535849218211841,"RT @DreTtosh: Without higher welfare  indoor solutions animals becomes sick 

@java @pizzahut @kfc @dominos @BurgerKing @NandosUK 
@MoveThe…"
2020-02-26 05:20:17,1232535835477708800,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:20:01,1232535767903240193,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:19:58,1232535756545150976,RT @geoffreymartia1: @WangaOchieng @MoveTheWorldAF #PeckingOrder  Stress and poor welfare in farm animals increase the transmission of zoon…
2020-02-26 05:19:53,1232535737653960704,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:19:53,1232535735619682304,RT @DreTtosh: A finding  by @MoveTheWorldAF in 2019 in Kenya shows most Companies such @BurgerKing @pizzahut do not meet minimum requiremen…
2020-02-26 05:19:49,1232535717118717953,Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings… https://t.co/An7OLeSSJS
2020-02-26 05:19:45,1232535704103723008,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:18:54,1232535486377472001,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:18:28,1232535377866641409,RT @DreTtosh: A finding  by @MoveTheWorldAF in 2019 in Kenya shows most Companies such @BurgerKing @pizzahut do not meet minimum requiremen…
2020-02-26 05:17:31,1232535139894386688,A finding  by @MoveTheWorldAF in 2019 in Kenya shows most Companies such @BurgerKing @pizzahut do not meet minimum… https://t.co/yEAOmau39x
2020-02-26 05:16:17,1232534830593839104,Thx @pizzahut plus the hour time to fix things. Btw ..this was 3 of 3 messed up food items. I only noticed the chee… https://t.co/PYVneD1D6X
2020-02-26 05:15:59,1232534754618159104,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:15:58,1232534751988404224,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:15:55,1232534739313209349,RT @geoffreymartia1: @WangaOchieng @MoveTheWorldAF #PeckingOrder  Stress and poor welfare in farm animals increase the transmission of zoon…
2020-02-26 05:15:48,1232534709705564160,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:15:21,1232534594148278272,"RT @tiarawambo: #PeckingOrder stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to human…"
2020-02-26 05:15:19,1232534586523029511,"What commitments have you made to improve the welfare of chickens?
@kfc @BurgerKing @nandos @pizzahut @java
#thepeckingorder"
2020-02-26 05:15:18,1232534584258125824,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:15:05,1232534527416979456,RT @DreTtosh: Most companies in Africa have not signed Better Chicken Commitment  @burgerking @pizzahut @dominos @javahouseafrica  #Pecking…
2020-02-26 05:13:17,1232534074688000000,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:13:09,1232534042240782341,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:13:07,1232534033906774018,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:13:01,1232534007751069698,Most companies in Africa have not signed Better Chicken Commitment  @burgerking @pizzahut @dominos @javahouseafrica  #PeckingOrder
2020-02-26 05:12:52,1232533971222900737,@FactorOne @Apple Pizza Butt @pizzahut
2020-02-26 05:12:30,1232533876268060673,RT @DreTtosh: Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking @pizzahut @dominos…
2020-02-26 05:12:28,1232533870760939520,"#PeckingOrder stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals… https://t.co/U9Gnbb8y5G"
2020-02-26 05:12:26,1232533860627308544,@kalinxge @pizzahut bruhh WHAT IS THIS LMAO
2020-02-26 05:12:24,1232533852809244675,RT @geoffreymartia1: @WangaOchieng @MoveTheWorldAF #PeckingOrder  Stress and poor welfare in farm animals increase the transmission of zoon…
2020-02-26 05:12:24,1232533852230488064,"RT @MianoJN: Global fast food giants are propping up cruel chicken farming. They need to act now... 

That's why we are calling on @java @p…"
2020-02-26 05:12:17,1232533824006971393,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:12:06,1232533778834305024,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:11:28,1232533619576582144,RT @MoveTheWorldAF: Fast food giants like @BurgerKing @kfc @pizzahut  make billions from chickens – they have the power and the responsibil…
2020-02-26 05:11:22,1232533593899048960,"RT @DreTtosh: Without higher welfare  indoor solutions animals becomes sick 

@java @pizzahut @kfc @dominos @BurgerKing @NandosUK 
@MoveThe…"
2020-02-26 05:11:20,1232533586202460161,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
2020-02-26 05:10:56,1232533484306128897,"RT @scholar_kahiga: Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals to hu…"
2020-02-26 05:10:53,1232533470871728128,Better chicken Commitment is an common agreement to improve broiler welfare in European union  @burgerking… https://t.co/yyxOVNLRpj
2020-02-26 05:10:44,1232533432170930176,@WangaOchieng @MoveTheWorldAF #PeckingOrder  Stress and poor welfare in farm animals increase the transmission of z… https://t.co/EzW5D7Vkzi
2020-02-26 05:10:30,1232533374608138240,shane dawsons chuck e cheese conspiracy theory really got me staring at my pizza... @pizzahut y’all best believe th… https://t.co/iI4CizPWoN
2020-02-26 05:10:18,1232533325669072897,"Did you know stress and poor welfare in farm animals increase the transmission of zoonotic diseases 
from animals t… https://t.co/oGx1ZzbB9k"
2020-02-26 05:10:05,1232533269993922562,"RT @MianoJN: Does the life of an animal mean nothing at all?
What measures do you take to ensure the welfare of an animal is protected and…"
